hcp_id,region,product,month,channel,promo_contacts,sales_units
201,North,Oncology-A,3,Field,4,105.88
201,North,Oncology-A,4,Email,1,34.76
201,North,Oncology-A,5,Email,0,34.03
201,North,Oncology-A,6,Webinar,4,70.69
201,North,Oncology-A,7,Email,1,44.83
201,North,Oncology-A,8,Field,3,34.9
201,North,Oncology-A,9,Webinar,1,92.27
201,North,Oncology-A,10,Webinar,4,120.33
201,North,Oncology-A,11,Email,0,28.27
201,North,Oncology-A,12,Email,3,133.65
202,South,Oncology-B,1,Webinar,2,117.07
202,South,Oncology-B,2,Field,0,89.66
202,South,Oncology-B,3,Webinar,3,125.58
202,South,Oncology-B,4,Email,2,110.89
202,South,Oncology-B,5,Email,2,113.31
202,South,Oncology-B,6,Field,3,116.03
202,South,Oncology-B,7,Email,1,83.09
202,South,Oncology-B,8,Field,1,122.3
202,South,Oncology-B,9,Webinar,2,126.88
202,South,Oncology-B,10,Webinar,3,160.43
202,South,Oncology-B,11,Email,1,152.84
202,South,Oncology-B,12,Email,6,151.0
203,East,Immunology-A,1,Webinar,2,275.96
203,East,Immunology-A,2,Webinar,1,217.46
203,East,Immunology-A,3,Webinar,2,302.98
203,East,Immunology-A,4,Field,1,278.61
203,East,Immunology-A,5,Email,1,250.97
203,East,Immunology-A,6,Email,2,248.94
203,East,Immunology-A,7,Email,1,305.11
203,East,Immunology-A,8,Webinar,3,327.09
203,East,Immunology-A,9,Field,1,320.05
203,East,Immunology-A,10,Field,1,286.7
203,East,Immunology-A,11,Field,1,228.79
203,East,Immunology-A,12,Field,3,277.33
204,West,Diabetes-A,1,Email,1,75.57
204,West,Diabetes-A,2,Field,1,127.49
204,West,Diabetes-A,3,Webinar,2,155.77
204,West,Diabetes-A,4,Webinar,4,184.48
204,West,Diabetes-A,5,Webinar,2,132.11
204,West,Diabetes-A,6,Email,2,115.88
204,West,Diabetes-A,7,Field,3,135.42
204,West,Diabetes-A,8,Email,2,134.24
204,West,Diabetes-A,9,Webinar,2,144.6
204,West,Diabetes-A,10,Field,2,129.46
204,West,Diabetes-A,11,Email,4,179.11
204,West,Diabetes-A,12,Webinar,2,143.64
205,North,Oncology-A,1,Field,2,143.32
205,North,Oncology-A,2,Field,0,145.77
205,North,Oncology-A,3,Email,6,275.19
205,North,Oncology-A,4,Webinar,0,108.7
205,North,Oncology-A,5,Webinar,0,141.04
205,North,Oncology-A,6,Field,2,121.22
205,North,Oncology-A,7,Field,1,164.21
205,North,Oncology-A,8,Field,3,154.2
205,North,Oncology-A,9,Email,4,162.1
205,North,Oncology-A,10,Field,1,130.06
205,North,Oncology-A,11,Email,2,158.71
205,North,Oncology-A,12,Webinar,2,119.13
206,South,Oncology-B,1,Field,1,50.03
206,South,Oncology-B,2,Email,3,78.37
206,South,Oncology-B,3,Webinar,4,126.1
206,South,Oncology-B,4,Email,0,59.47
206,South,Oncology-B,5,Webinar,0,89.73
206,South,Oncology-B,6,Field,5,108.99
206,South,Oncology-B,7,Email,3,143.29
206,South,Oncology-B,8,Field,0,53.46
206,South,Oncology-B,9,Webinar,1,15.25
206,South,Oncology-B,10,Field,1,3.33
206,South,Oncology-B,11,Webinar,2,46.2
206,South,Oncology-B,12,Email,4,108.66
207,East,Immunology-A,1,Webinar,3,161.91
207,East,Immunology-A,2,Field,2,199.37
207,East,Immunology-A,3,Webinar,2,156.18
207,East,Immunology-A,4,Webinar,2,170.74
207,East,Immunology-A,5,Field,3,146.49
207,East,Immunology-A,6,Field,1,96.03
207,East,Immunology-A,7,Email,1,168.54
207,East,Immunology-A,8,Webinar,1,143.09
207,East,Immunology-A,9,Email,4,193.72
207,East,Immunology-A,10,Email,1,121.65
207,East,Immunology-A,11,Webinar,1,159.71
207,East,Immunology-A,12,Webinar,4,170.16
208,West,Diabetes-A,1,Webinar,1,88.65
208,West,Diabetes-A,2,Email,5,206.67
208,West,Diabetes-A,3,Webinar,2,164.74
208,West,Diabetes-A,4,Email,4,173.8
208,West,Diabetes-A,5,Webinar,4,182.47
208,West,Diabetes-A,6,Field,4,171.28
208,West,Diabetes-A,7,Webinar,2,163.3
208,West,Diabetes-A,8,Field,0,106.68
208,West,Diabetes-A,9,Email,3,166.01
208,West,Diabetes-A,10,Email,0,104.32
208,West,Diabetes-A,11,Field,0,121.32
208,West,Diabetes-A,12,Email,3,172.48
209,North,Oncology-A,1,Email,2,93.27
209,North,Oncology-A,2,Email,2,27.64
209,North,Oncology-A,3,Field,4,114.05
209,North,Oncology-A,4,Field,4,96.54
209,North,Oncology-A,5,Field,1,10.84
209,North,Oncology-A,6,Email,2,57.86
209,North,Oncology-A,7,Email,1,84.81
209,North,Oncology-A,8,Webinar,3,74.78
209,North,Oncology-A,9,Email,3,79.69
209,North,Oncology-A,10,Webinar,1,61.23
209,North,Oncology-A,11,Email,4,110.03
209,North,Oncology-A,12,Webinar,3,53.45
210,South,Oncology-B,1,Webinar,2,121.77
210,South,Oncology-B,2,Email,4,219.09
210,South,Oncology-B,3,Field,2,116.75
210,South,Oncology-B,4,Webinar,1,103.6
210,South,Oncology-B,5,Email,4,208.37
210,South,Oncology-B,6,Webinar,2,156.32
210,South,Oncology-B,7,Email,1,137.43
210,South,Oncology-B,8,Email,1,160.23
210,South,Oncology-B,9,Email,4,165.41
210,South,Oncology-B,10,Webinar,1,105.78
210,South,Oncology-B,11,Webinar,2,178.97
210,South,Oncology-B,12,Field,3,197.59
211,East,Immunology-A,1,Field,0,141.81
211,East,Immunology-A,2,Webinar,4,187.21
211,East,Immunology-A,3,Field,3,181.84
211,East,Immunology-A,4,Webinar,1,147.84
211,East,Immunology-A,5,Webinar,1,154.03
211,East,Immunology-A,6,Email,5,241.72
211,East,Immunology-A,7,Webinar,2,150.18
211,East,Immunology-A,8,Field,0,159.4
211,East,Immunology-A,9,Email,2,162.27
211,East,Immunology-A,10,Field,2,149.27
211,East,Immunology-A,11,Webinar,0,172.83
211,East,Immunology-A,12,Field,3,195.47
212,West,Diabetes-A,1,Field,1,142.79
212,West,Diabetes-A,2,Email,2,175.67
212,West,Diabetes-A,3,Field,2,210.05
212,West,Diabetes-A,4,Webinar,2,163.76
212,West,Diabetes-A,5,Field,4,265.99
212,West,Diabetes-A,6,Webinar,2,155.17
212,West,Diabetes-A,7,Field,6,273.32
212,West,Diabetes-A,8,Field,2,177.76
212,West,Diabetes-A,9,Webinar,3,222.61
212,West,Diabetes-A,10,Email,1,158.38
212,West,Diabetes-A,11,Field,1,158.9
212,West,Diabetes-A,12,Email,5,235.21
213,North,Oncology-A,1,Webinar,2,221.17
213,North,Oncology-A,2,Webinar,1,198.27
213,North,Oncology-A,3,Webinar,2,174.85
213,North,Oncology-A,4,Webinar,1,214.05
213,North,Oncology-A,5,Webinar,6,301.2
213,North,Oncology-A,6,Email,2,188.55
213,North,Oncology-A,7,Field,0,211.47
213,North,Oncology-A,8,Email,0,182.6
213,North,Oncology-A,9,Field,3,205.94
213,North,Oncology-A,10,Field,4,251.66
213,North,Oncology-A,11,Field,1,207.71
213,North,Oncology-A,12,Webinar,2,205.29
214,South,Oncology-B,1,Webinar,1,95.06
214,South,Oncology-B,2,Webinar,2,76.35
214,South,Oncology-B,3,Field,5,172.05
214,South,Oncology-B,4,Webinar,5,184.38
214,South,Oncology-B,5,Webinar,4,82.48
214,South,Oncology-B,6,Field,6,167.56
214,South,Oncology-B,7,Webinar,5,117.72
214,South,Oncology-B,8,Webinar,1,30.26
214,South,Oncology-B,9,Email,2,108.83
214,South,Oncology-B,10,Field,3,142.17
214,South,Oncology-B,11,Field,4,103.79
214,South,Oncology-B,12,Webinar,2,80.86
215,East,Immunology-A,1,Webinar,0,36.3
215,East,Immunology-A,2,Webinar,2,122.59
215,East,Immunology-A,3,Webinar,3,84.45
215,East,Immunology-A,4,Field,1,80.89
215,East,Immunology-A,5,Email,1,40.89
215,East,Immunology-A,6,Email,2,46.91
215,East,Immunology-A,7,Webinar,2,84.24
215,East,Immunology-A,8,Webinar,2,98.86
215,East,Immunology-A,9,Webinar,1,116.2
215,East,Immunology-A,10,Email,2,76.26
215,East,Immunology-A,11,Email,2,78.49
215,East,Immunology-A,12,Field,4,123.45
216,West,Diabetes-A,1,Field,0,60.45
216,West,Diabetes-A,2,Webinar,1,59.03
216,West,Diabetes-A,3,Email,3,43.28
216,West,Diabetes-A,4,Email,3,60.96
216,West,Diabetes-A,5,Email,2,93.28
216,West,Diabetes-A,6,Field,4,141.24
216,West,Diabetes-A,7,Email,2,54.4
216,West,Diabetes-A,8,Field,2,58.18
216,West,Diabetes-A,9,Field,2,62.52
216,West,Diabetes-A,10,Field,4,115.18
216,West,Diabetes-A,11,Field,0,0.66
216,West,Diabetes-A,12,Webinar,3,97.0
217,North,Oncology-A,1,Email,2,130.52
217,North,Oncology-A,2,Email,4,166.73
217,North,Oncology-A,3,Field,6,222.63
217,North,Oncology-A,4,Email,0,119.0
217,North,Oncology-A,5,Email,1,128.46
217,North,Oncology-A,6,Field,3,138.7
217,North,Oncology-A,7,Webinar,2,133.64
217,North,Oncology-A,8,Email,4,161.77
217,North,Oncology-A,9,Webinar,1,132.22
217,North,Oncology-A,10,Email,1,117.86
217,North,Oncology-A,11,Field,1,132.18
217,North,Oncology-A,12,Webinar,2,142.28
218,South,Oncology-B,1,Email,3,318.58
218,South,Oncology-B,2,Webinar,1,258.79
218,South,Oncology-B,3,Webinar,5,350.81
218,South,Oncology-B,4,Webinar,2,297.78
218,South,Oncology-B,5,Field,0,259.73
218,South,Oncology-B,6,Email,2,299.96
218,South,Oncology-B,7,Field,4,375.32
218,South,Oncology-B,8,Webinar,0,222.25
218,South,Oncology-B,9,Field,1,277.83
218,South,Oncology-B,10,Email,1,329.64
218,South,Oncology-B,11,Field,2,302.6
218,South,Oncology-B,12,Email,3,339.47
219,East,Immunology-A,1,Field,2,97.95
219,East,Immunology-A,2,Field,4,168.41
219,East,Immunology-A,3,Email,2,104.64
219,East,Immunology-A,4,Email,0,73.22
219,East,Immunology-A,5,Email,1,95.47
219,East,Immunology-A,6,Field,7,214.58
219,East,Immunology-A,7,Email,1,86.17
219,East,Immunology-A,8,Field,1,75.77
219,East,Immunology-A,9,Webinar,3,104.42
219,East,Immunology-A,10,Email,5,178.15
219,East,Immunology-A,11,Webinar,1,92.76
219,East,Immunology-A,12,Email,4,126.64
220,West,Diabetes-A,1,Email,3,360.66
220,West,Diabetes-A,2,Webinar,4,287.32
220,West,Diabetes-A,3,Webinar,3,293.08
220,West,Diabetes-A,4,Field,0,250.51
220,West,Diabetes-A,5,Webinar,2,267.49
220,West,Diabetes-A,6,Field,3,319.06
220,West,Diabetes-A,7,Field,1,250.11
220,West,Diabetes-A,8,Email,0,242.74
220,West,Diabetes-A,9,Field,3,267.95
220,West,Diabetes-A,10,Field,4,335.04
220,West,Diabetes-A,11,Field,4,318.66
220,West,Diabetes-A,12,Email,5,325.81
221,North,Oncology-A,1,Email,1,177.05
221,North,Oncology-A,2,Field,1,185.86
221,North,Oncology-A,3,Webinar,3,242.87
221,North,Oncology-A,4,Field,3,236.69
221,North,Oncology-A,5,Field,2,217.38
221,North,Oncology-A,6,Webinar,4,265.34
221,North,Oncology-A,7,Field,2,213.12
221,North,Oncology-A,8,Email,1,178.77
221,North,Oncology-A,9,Field,3,177.25
221,North,Oncology-A,10,Field,0,171.89
221,North,Oncology-A,11,Email,4,257.5
221,North,Oncology-A,12,Webinar,2,191.52
222,South,Oncology-B,1,Email,3,163.58
222,South,Oncology-B,2,Field,4,213.85
222,South,Oncology-B,3,Email,2,164.16
222,South,Oncology-B,4,Webinar,2,143.01
222,South,Oncology-B,5,Email,2,177.73
222,South,Oncology-B,6,Field,2,126.37
222,South,Oncology-B,7,Field,3,219.22
222,South,Oncology-B,8,Webinar,2,140.06
222,South,Oncology-B,9,Field,4,216.34
222,South,Oncology-B,10,Webinar,0,123.71
222,South,Oncology-B,11,Webinar,1,173.46
222,South,Oncology-B,12,Field,5,177.62
223,East,Immunology-A,1,Webinar,6,188.71
223,East,Immunology-A,2,Webinar,0,79.73
223,East,Immunology-A,3,Email,2,100.51
223,East,Immunology-A,4,Field,0,64.39
223,East,Immunology-A,5,Webinar,0,71.86
223,East,Immunology-A,6,Email,3,106.32
223,East,Immunology-A,7,Field,0,110.29
223,East,Immunology-A,8,Webinar,1,99.61
223,East,Immunology-A,9,Email,4,102.74
223,East,Immunology-A,10,Email,1,76.86
223,East,Immunology-A,11,Email,3,118.02
223,East,Immunology-A,12,Webinar,4,162.47
224,West,Diabetes-A,1,Webinar,2,104.27
224,West,Diabetes-A,2,Field,2,170.69
224,West,Diabetes-A,3,Webinar,3,141.46
224,West,Diabetes-A,4,Field,5,224.22
224,West,Diabetes-A,5,Webinar,1,168.62
224,West,Diabetes-A,6,Webinar,2,119.79
224,West,Diabetes-A,7,Webinar,2,175.56
224,West,Diabetes-A,8,Field,4,152.75
224,West,Diabetes-A,9,Field,3,158.54
224,West,Diabetes-A,10,Field,1,108.28
224,West,Diabetes-A,11,Webinar,3,151.8
224,West,Diabetes-A,12,Field,5,168.25
225,North,Oncology-A,1,Field,2,85.09
225,North,Oncology-A,2,Email,1,74.72
225,North,Oncology-A,3,Email,2,90.36
225,North,Oncology-A,4,Email,3,132.14
225,North,Oncology-A,5,Field,3,124.19
225,North,Oncology-A,6,Field,4,180.6
225,North,Oncology-A,7,Webinar,2,86.27
225,North,Oncology-A,8,Email,2,67.78
225,North,Oncology-A,9,Email,3,62.5
225,North,Oncology-A,10,Email,2,75.7
225,North,Oncology-A,11,Webinar,3,109.83
225,North,Oncology-A,12,Webinar,3,90.22
226,South,Oncology-B,1,Field,1,192.7
226,South,Oncology-B,2,Field,3,221.41
226,South,Oncology-B,3,Webinar,6,288.09
226,South,Oncology-B,4,Email,3,222.29
226,South,Oncology-B,5,Field,2,181.13
226,South,Oncology-B,6,Field,5,270.38
226,South,Oncology-B,7,Webinar,0,151.67
226,South,Oncology-B,8,Webinar,3,214.26
226,South,Oncology-B,9,Webinar,7,253.94
226,South,Oncology-B,10,Field,4,168.53
226,South,Oncology-B,11,Webinar,1,144.67
226,South,Oncology-B,12,Webinar,4,217.41
227,East,Immunology-A,1,Field,1,145.15
227,East,Immunology-A,2,Field,0,141.64
227,East,Immunology-A,3,Email,1,150.49
227,East,Immunology-A,4,Email,1,138.85
227,East,Immunology-A,5,Email,3,167.01
227,East,Immunology-A,6,Email,2,188.44
227,East,Immunology-A,7,Email,3,186.94
227,East,Immunology-A,8,Webinar,2,194.36
227,East,Immunology-A,9,Webinar,3,200.61
227,East,Immunology-A,10,Webinar,0,121.9
227,East,Immunology-A,11,Field,0,98.19
227,East,Immunology-A,12,Email,2,166.99
228,West,Diabetes-A,1,Field,3,141.26
228,West,Diabetes-A,2,Webinar,4,127.08
228,West,Diabetes-A,3,Email,3,171.04
228,West,Diabetes-A,4,Field,2,134.78
228,West,Diabetes-A,5,Webinar,1,103.08
228,West,Diabetes-A,6,Field,3,136.13
228,West,Diabetes-A,7,Webinar,0,102.19
228,West,Diabetes-A,8,Field,0,102.29
228,West,Diabetes-A,9,Email,4,117.6
228,West,Diabetes-A,10,Field,4,141.04
228,West,Diabetes-A,11,Email,2,96.54
228,West,Diabetes-A,12,Email,1,148.45
229,North,Oncology-A,1,Email,2,100.76
229,North,Oncology-A,2,Email,3,125.5
229,North,Oncology-A,3,Webinar,4,176.16
229,North,Oncology-A,4,Webinar,0,93.2
229,North,Oncology-A,5,Email,2,106.19
229,North,Oncology-A,6,Email,2,120.82
229,North,Oncology-A,7,Webinar,0,81.65
229,North,Oncology-A,8,Field,2,85.35
229,North,Oncology-A,9,Email,4,152.33
229,North,Oncology-A,10,Webinar,3,86.3
229,North,Oncology-A,11,Webinar,0,75.26
229,North,Oncology-A,12,Field,2,131.34
230,South,Oncology-B,1,Email,1,201.44
230,South,Oncology-B,2,Field,4,279.08
230,South,Oncology-B,3,Webinar,2,233.71
230,South,Oncology-B,4,Field,3,233.98
230,South,Oncology-B,5,Email,1,204.18
230,South,Oncology-B,6,Field,4,301.63
230,South,Oncology-B,7,Email,0,190.51
230,South,Oncology-B,8,Email,0,184.32
230,South,Oncology-B,9,Email,2,237.42
230,South,Oncology-B,10,Webinar,3,213.21
230,South,Oncology-B,11,Email,1,179.36
230,South,Oncology-B,12,Email,2,266.55
231,East,Immunology-A,1,Webinar,1,221.68
231,East,Immunology-A,2,Webinar,0,184.58
231,East,Immunology-A,3,Field,5,262.03
231,East,Immunology-A,4,Field,3,272.49
231,East,Immunology-A,5,Webinar,1,229.31
231,East,Immunology-A,6,Field,3,284.02
231,East,Immunology-A,7,Email,2,248.53
231,East,Immunology-A,8,Webinar,4,265.07
231,East,Immunology-A,9,Field,4,275.61
231,East,Immunology-A,10,Field,3,226.08
231,East,Immunology-A,11,Field,2,250.97
231,East,Immunology-A,12,Webinar,3,257.55
232,West,Diabetes-A,1,Field,2,141.12
232,West,Diabetes-A,2,Email,2,108.25
232,West,Diabetes-A,3,Webinar,2,136.44
232,West,Diabetes-A,4,Webinar,1,108.91
232,West,Diabetes-A,5,Webinar,3,164.51
232,West,Diabetes-A,6,Webinar,2,71.22
232,West,Diabetes-A,7,Field,3,137.25
232,West,Diabetes-A,8,Email,2,102.43
232,West,Diabetes-A,9,Email,3,83.06
232,West,Diabetes-A,10,Field,3,135.47
232,West,Diabetes-A,11,Webinar,2,97.63
232,West,Diabetes-A,12,Email,5,134.77
233,North,Oncology-A,1,Webinar,3,90.46
233,North,Oncology-A,2,Field,1,58.56
233,North,Oncology-A,3,Field,2,58.97
233,North,Oncology-A,4,Webinar,3,102.7
233,North,Oncology-A,5,Webinar,1,61.03
233,North,Oncology-A,6,Email,3,99.44
233,North,Oncology-A,7,Field,3,100.75
233,North,Oncology-A,8,Webinar,2,101.63
233,North,Oncology-A,9,Webinar,3,142.61
233,North,Oncology-A,10,Email,2,67.0
233,North,Oncology-A,11,Email,2,76.97
233,North,Oncology-A,12,Field,3,133.94
234,South,Oncology-B,1,Webinar,1,54.42
234,South,Oncology-B,2,Email,1,51.88
234,South,Oncology-B,3,Webinar,1,45.67
234,South,Oncology-B,4,Webinar,1,9.72
234,South,Oncology-B,5,Webinar,2,114.22
234,South,Oncology-B,6,Webinar,5,116.49
234,South,Oncology-B,7,Field,1,51.0
234,South,Oncology-B,8,Email,1,70.37
234,South,Oncology-B,9,Webinar,3,124.01
234,South,Oncology-B,10,Webinar,2,76.9
234,South,Oncology-B,11,Field,1,46.77
234,South,Oncology-B,12,Email,2,125.1
235,East,Immunology-A,1,Email,4,101.53
235,East,Immunology-A,2,Email,3,100.26
235,East,Immunology-A,3,Email,5,138.36
235,East,Immunology-A,4,Webinar,1,42.7
235,East,Immunology-A,5,Webinar,2,69.73
235,East,Immunology-A,6,Field,5,124.52
235,East,Immunology-A,7,Webinar,0,11.58
235,East,Immunology-A,8,Email,0,77.54
235,East,Immunology-A,9,Email,1,54.51
235,East,Immunology-A,10,Webinar,3,108.15
235,East,Immunology-A,11,Webinar,3,95.51
235,East,Immunology-A,12,Email,2,87.2
236,West,Diabetes-A,1,Email,1,97.91
236,West,Diabetes-A,2,Webinar,1,161.95
236,West,Diabetes-A,3,Webinar,2,162.75
236,West,Diabetes-A,4,Field,1,122.28
236,West,Diabetes-A,5,Email,1,169.49
236,West,Diabetes-A,6,Field,6,267.53
236,West,Diabetes-A,7,Field,1,182.69
236,West,Diabetes-A,8,Field,1,135.64
236,West,Diabetes-A,9,Email,2,109.47
236,West,Diabetes-A,10,Field,2,217.25
236,West,Diabetes-A,11,Field,1,151.78
236,West,Diabetes-A,12,Field,2,176.52
237,North,Oncology-A,1,Field,1,172.07
237,North,Oncology-A,2,Email,1,135.71
237,North,Oncology-A,3,Field,4,256.59
237,North,Oncology-A,4,Email,1,153.47
237,North,Oncology-A,5,Email,1,157.75
237,North,Oncology-A,6,Email,3,191.54
237,North,Oncology-A,7,Webinar,3,199.56
237,North,Oncology-A,8,Email,3,170.37
237,North,Oncology-A,9,Field,4,211.54
237,North,Oncology-A,10,Field,2,168.76
237,North,Oncology-A,11,Email,3,137.88
237,North,Oncology-A,12,Email,2,193.61
238,South,Oncology-B,1,Field,0,0.0
238,South,Oncology-B,2,Field,1,79.99
238,South,Oncology-B,3,Field,4,113.9
238,South,Oncology-B,4,Webinar,1,87.24
238,South,Oncology-B,5,Email,0,52.02
238,South,Oncology-B,6,Email,1,47.72
238,South,Oncology-B,7,Webinar,1,30.77
238,South,Oncology-B,8,Field,1,61.51
238,South,Oncology-B,9,Email,4,117.72
238,South,Oncology-B,10,Email,2,86.56
238,South,Oncology-B,11,Field,3,43.31
238,South,Oncology-B,12,Field,5,110.09
239,East,Immunology-A,1,Field,2,272.53
239,East,Immunology-A,2,Field,1,257.49
239,East,Immunology-A,3,Field,7,345.82
239,East,Immunology-A,4,Webinar,1,259.72
239,East,Immunology-A,5,Email,1,231.98
239,East,Immunology-A,6,Webinar,2,281.0
239,East,Immunology-A,7,Field,1,258.02
239,East,Immunology-A,8,Field,5,306.79
239,East,Immunology-A,9,Webinar,2,278.26
239,East,Immunology-A,10,Email,2,234.78
239,East,Immunology-A,11,Webinar,0,217.83
239,East,Immunology-A,12,Field,1,274.4
240,West,Diabetes-A,1,Field,7,185.35
240,West,Diabetes-A,2,Webinar,1,70.62
240,West,Diabetes-A,3,Email,1,87.41
240,West,Diabetes-A,4,Field,2,87.78
240,West,Diabetes-A,5,Field,1,102.84
240,West,Diabetes-A,6,Webinar,1,84.71
240,West,Diabetes-A,7,Webinar,0,89.24
240,West,Diabetes-A,8,Webinar,3,172.97
240,West,Diabetes-A,9,Email,2,96.4
240,West,Diabetes-A,10,Field,2,100.43
240,West,Diabetes-A,11,Field,5,177.87
240,West,Diabetes-A,12,Field,2,162.83
241,North,Oncology-A,1,Email,2,40.57
241,North,Oncology-A,2,Field,1,120.17
241,North,Oncology-A,3,Field,3,94.31
241,North,Oncology-A,4,Webinar,1,61.81
241,North,Oncology-A,5,Field,1,70.53
241,North,Oncology-A,6,Email,5,151.99
241,North,Oncology-A,7,Email,1,24.21
241,North,Oncology-A,8,Webinar,2,28.4
241,North,Oncology-A,9,Field,3,38.36
241,North,Oncology-A,10,Field,1,73.51
241,North,Oncology-A,11,Field,2,87.39
241,North,Oncology-A,12,Webinar,2,98.22
242,South,Oncology-B,1,Webinar,1,129.7
242,South,Oncology-B,2,Email,3,155.34
242,South,Oncology-B,3,Webinar,2,201.08
242,South,Oncology-B,4,Field,1,128.93
242,South,Oncology-B,5,Webinar,1,146.66
242,South,Oncology-B,6,Field,4,218.75
242,South,Oncology-B,7,Webinar,1,131.69
242,South,Oncology-B,8,Field,2,155.17
242,South,Oncology-B,9,Field,3,150.47
242,South,Oncology-B,10,Webinar,2,147.39
242,South,Oncology-B,11,Webinar,1,106.92
242,South,Oncology-B,12,Webinar,3,162.32
243,East,Immunology-A,1,Webinar,3,135.92
243,East,Immunology-A,2,Email,1,69.45
243,East,Immunology-A,3,Field,2,101.11
243,East,Immunology-A,4,Email,3,132.92
243,East,Immunology-A,5,Email,0,132.28
243,East,Immunology-A,6,Webinar,4,175.66
243,East,Immunology-A,7,Webinar,5,134.5
243,East,Immunology-A,8,Webinar,2,150.76
243,East,Immunology-A,9,Field,4,166.3
243,East,Immunology-A,10,Field,1,121.67
243,East,Immunology-A,11,Email,1,62.51
243,East,Immunology-A,12,Email,3,103.17
244,West,Diabetes-A,1,Field,3,222.17
244,West,Diabetes-A,2,Email,1,131.66
244,West,Diabetes-A,3,Field,4,242.28
244,West,Diabetes-A,4,Webinar,1,135.45
244,West,Diabetes-A,5,Field,4,216.84
244,West,Diabetes-A,6,Webinar,2,151.21
244,West,Diabetes-A,7,Email,1,212.14
244,West,Diabetes-A,8,Webinar,2,95.17
244,West,Diabetes-A,9,Webinar,2,130.89
244,West,Diabetes-A,10,Email,1,146.45
244,West,Diabetes-A,11,Webinar,2,187.4
244,West,Diabetes-A,12,Webinar,4,229.67
245,North,Oncology-A,1,Field,5,206.83
245,North,Oncology-A,2,Email,2,121.49
245,North,Oncology-A,3,Email,3,115.75
245,North,Oncology-A,4,Webinar,0,95.52
245,North,Oncology-A,5,Field,1,83.7
245,North,Oncology-A,6,Field,2,182.37
245,North,Oncology-A,7,Webinar,3,128.66
245,North,Oncology-A,8,Email,1,110.94
245,North,Oncology-A,9,Email,2,170.32
245,North,Oncology-A,10,Webinar,1,63.91
245,North,Oncology-A,11,Webinar,4,131.65
245,North,Oncology-A,12,Email,5,204.94
246,South,Oncology-B,1,Webinar,2,174.13
246,South,Oncology-B,2,Field,1,248.9
246,South,Oncology-B,3,Webinar,2,178.59
246,South,Oncology-B,4,Email,1,188.76
246,South,Oncology-B,5,Email,1,223.23
246,South,Oncology-B,6,Field,2,242.18
246,South,Oncology-B,7,Field,1,176.88
246,South,Oncology-B,8,Webinar,0,173.26
246,South,Oncology-B,9,Field,1,175.36
246,South,Oncology-B,10,Webinar,2,241.91
246,South,Oncology-B,11,Field,4,248.27
246,South,Oncology-B,12,Email,2,210.33
247,East,Immunology-A,1,Field,5,141.64
247,East,Immunology-A,2,Webinar,3,155.66
247,East,Immunology-A,3,Webinar,4,123.17
247,East,Immunology-A,4,Email,5,189.4
247,East,Immunology-A,5,Email,4,94.05
247,East,Immunology-A,6,Field,3,148.74
247,East,Immunology-A,7,Email,2,127.92
247,East,Immunology-A,8,Field,3,194.6
247,East,Immunology-A,9,Webinar,4,203.66
247,East,Immunology-A,10,Webinar,2,76.52
247,East,Immunology-A,11,Field,3,175.31
247,East,Immunology-A,12,Webinar,2,119.46
248,West,Diabetes-A,1,Email,3,159.77
248,West,Diabetes-A,2,Email,1,166.61
248,West,Diabetes-A,3,Field,3,162.93
248,West,Diabetes-A,4,Email,0,131.44
248,West,Diabetes-A,5,Webinar,3,201.4
248,West,Diabetes-A,6,Webinar,6,216.36
248,West,Diabetes-A,7,Webinar,4,214.37
248,West,Diabetes-A,8,Webinar,2,194.89
248,West,Diabetes-A,9,Webinar,1,103.86
248,West,Diabetes-A,10,Email,4,190.36
248,West,Diabetes-A,11,Webinar,0,128.24
248,West,Diabetes-A,12,Email,3,166.69
249,North,Oncology-A,1,Email,1,100.29
249,North,Oncology-A,2,Email,1,89.41
249,North,Oncology-A,3,Field,4,188.35
249,North,Oncology-A,4,Email,2,145.74
249,North,Oncology-A,5,Field,1,125.69
249,North,Oncology-A,6,Email,4,141.49
249,North,Oncology-A,7,Field,2,103.08
249,North,Oncology-A,8,Webinar,2,142.73
249,North,Oncology-A,9,Email,4,154.36
249,North,Oncology-A,10,Webinar,2,121.33
249,North,Oncology-A,11,Webinar,1,89.43
249,North,Oncology-A,12,Email,4,142.4
250,South,Oncology-B,1,Email,2,197.52
250,South,Oncology-B,2,Webinar,1,158.71
250,South,Oncology-B,3,Email,4,207.8
250,South,Oncology-B,4,Email,4,258.3
250,South,Oncology-B,5,Email,4,222.75
250,South,Oncology-B,6,Webinar,5,183.93
250,South,Oncology-B,7,Email,2,158.68
250,South,Oncology-B,8,Webinar,0,143.88
250,South,Oncology-B,9,Field,8,305.93
250,South,Oncology-B,10,Email,2,191.77
250,South,Oncology-B,11,Field,4,217.21
250,South,Oncology-B,12,Field,3,204.19
251,East,Immunology-A,1,Field,4,138.96
251,East,Immunology-A,2,Field,3,87.43
251,East,Immunology-A,3,Field,3,162.06
251,East,Immunology-A,4,Field,2,126.15
251,East,Immunology-A,5,Email,1,64.95
251,East,Immunology-A,6,Email,3,134.98
251,East,Immunology-A,7,Webinar,8,212.7
251,East,Immunology-A,8,Webinar,1,121.15
251,East,Immunology-A,9,Webinar,4,133.97
251,East,Immunology-A,10,Email,3,126.58
251,East,Immunology-A,11,Webinar,2,74.71
